no real user sys rows
4916 0.007 0.006 0 0
4917 0.007 0.003 0.003 0
4918 0.007 0.006 0 0
4919 0.061 0 0.006 430
4920 0.043 0.007 0 240
4921 0.009 0 0.006 0
4922 0.008 0.006 0 0
4923 0.013 0.006 0 0
4924 0.073 0 0.007 625
4925 0.007 0.006 0 0
4926 0.007 0.006 0 0
4927 0.073 0.005 0.002 715
4928 0.007 0.006 0 0
4929 0.047 0.003 0.003 250
4930 0.007 0 0.006 0
4931 0.009 0.006 0 0
4932 0.011 0.006 0 0
4933 0.007 0.006 0 0
4934 0.007 0.006 0 0
4935 0.07 0 0.007 650
4936 0.008 0.004 0.003 0
4937 0.104 0.01 0 2191
4938 0.056 0.002 0.005 715
4939 0.01 0 0.006 0
4940 0.007 0 0.006 0
4941 0.008 0.006 0 0
4942 0.007 0.006 0 0
4943 0.007 0 0.006 0
4944 0.034 0.003 0.003 0
4945 0.131 0.01 0 2758
4946 0.093 0.004 0.005 2032
4947 0.089 0.004 0.005 1554
4948 0.173 0.011 0 3542
4949 0.007 0.006 0.001 0
4950 0.015 0.006 0 214
4951 0.007 0 0.006 0
4952 0.007 0 0.005 0
4953 0.007 0 0.006 0
4954 0.007 0.006 0 0
4955 0.007 0.006 0 0
4956 0.03 0.006 0 51
4957 0.043 0 0.006 255
4958 0.017 0.003 0.003 0
4959 0.034 0 0.006 255
4960 0.049 0.007 0 306
4961 0.007 0.003 0.003 0
4962 3.478 0.007 0.004 3651
4963 4.868 0.005 0.005 3651
4964 2.448 0.008 0.004 3651
4965 2.048 0.004 0.007 3651
4966 1.623 0.011 0 3651
4967 1.262 0.008 0.003 3651
4968 0.007 0.006 0 0
4969 0.009 0.006 0 0
4970 0.006 0.005 0 0
4971 0.007 0.006 0 0
4972 0.083 0.009 0 2870
4973 3.152 0.01 0 3651
4974 3.055 0.01 0 3651
4975 2.354 0.005 0.005 3651
4976 3.193 0.009 0.003 3651
4977 0.024 0 0.006 30
4978 0.007 0.006 0 0
4979 0.017 0.006 0 0
4980 0.018 0.006 0 0
4981 0.02 0.006 0 13
4982 0.008 0.006 0 0
4983 0.016 0.006 0 0
4984 0.018 0.006 0 0
4985 0.26 0.007 0 345
4986 0.02 0 0.006 28
4987 0.015 0.006 0 0
4988 0.327 0.002 0.005 410
4989 0.029 0.001 0.005 27
4990 0.008 0.003 0.003 1
4991 0.018 0 0.006 0
4992 0.02 0 0.006 2
4993 0.066 0 0.006 51
4994 0.079 0 0.006 61
4995 0.017 0.006 0 0
4996 0.007 0.006 0 1
4997 0.028 0.006 0 39
4998 0.017 0.006 0 0
4999 0.008 0.006 0 1
5000 0.063 0.007 0.003 3193
5001 0.021 0.006 0 0
5002 0.017 0.003 0.003 0
5003 0.017 0 0.006 0
5004 0.016 0.006 0 0
5005 0.015 0.006 0 0
5006 0.087 0.007 0.003 3651
5007 0.022 0.006 0 230
5008 0.058 0.005 0.005 3276
5009 0.016 0.006 0 0
5010 0.016 0.006 0 0
5011 0.019 0.006 0 0
5012 0.017 0.006 0 0
5013 0.016 0.006 0 0
5014 0.019 0.006 0 0
5015 0.018 0 0.006 0
5016 0.016 0.006 0 0
5017 0.02 0.006 0 0
5018 0.334 0.007 0 392
5019 0.345 0 0.007 438
5020 0.008 0.006 0 0
5021 0.015 0.006 0 0
5022 0.065 0 0.006 58
5023 0.015 0.006 0 0
5024 0.019 0.006 0 0
5025 0.072 0.006 0.005 3364
5026 0.015 0.003 0.003 0
5027 0.016 0 0.005 0
5028 0.009 0.006 0 0
5029 0.017 0.006 0 3
5030 0.018 0 0.006 3
5031 0.047 0.01 0 3282
5032 0.023 0.006 0 21
5033 0.025 0.006 0 42
5034 0.018 0.006 0 0
5035 0.028 0.005 0.001 343
5036 0.018 0.006 0 4
5037 0.017 0.006 0 62
5038 0.019 0.006 0 42
5039 0.016 0.006 0 0
5040 0.233 0.006 0 327
5041 0.016 0.006 0 0
5042 0.286 0.003 0.003 403
5043 0.014 0.006 0 0
5044 0.297 0 0.006 398
5045 0.013 0.006 0 0
5046 0.068 0.006 0 59
5047 0.015 0 0.006 1
5048 0.019 0.001 0.005 4
5049 0.016 0.003 0.003 1
5050 0.017 0.006 0 0
5051 0.017 0.006 0 0
5052 0.066 0.01 0 3248
5053 0.016 0.006 0 0
5054 0.014 0.006 0 0
5055 0.015 0.006 0 0
5056 0.072 0.01 0 3651
5057 0.016 0.006 0 0
5058 0.013 0.003 0.003 0
5059 0.017 0.006 0 0
5060 0.007 0 0.006 0
5061 0.007 0 0.006 0
5062 0.084 0.005 0.005 3651
5063 0.019 0.006 0 0
5064 0.017 0.006 0 0
5065 0.019 0.001 0.005 0
5066 0.017 0.003 0.003 0
5067 0.015 0.006 0 0
5068 0.019 0.006 0 0
5069 0.016 0 0.006 0
5070 0.018 0 0.006 0
5071 0.018 0 0.006 0
5072 0.013 0.006 0 0
5073 0.016 0 0.006 0
5074 0.007 0.006 0 0
5075 0.007 0.006 0 0
5076 0.007 0 0.005 0
5077 0.007 0.006 0 0
5078 0.007 0.006 0 0
5079 0.007 0.006 0 0
5080 0.007 0.006 0 0
5081 0.008 0 0.005 0
5082 0.039 0.006 0 306
5083 0.038 0.007 0 255
5084 0.026 0 0.006 0
5085 0.054 0.007 0 560
5086 0.007 0 0.006 0
5087 0.007 0.006 0 0
5088 0.006 0.005 0 0
5089 0.007 0 0.005 0
5090 0.027 0.003 0.003 51
5091 0.008 0.006 0 0
5092 0.007 0.003 0.003 0
5093 0.033 0 0.006 179
5094 0.007 0.006 0 0
5095 0.008 0 0.005 0
5096 0.007 0 0.005 0
5097 0.006 0.006 0 0
5098 0.037 0.004 0.002 189
5099 0.016 0 0.006 40
5100 0.008 0.003 0.003 0
5101 0.007 0.006 0 0
5102 0.031 0.003 0.003 155
5103 0.007 0.006 0 0
5104 0.008 0.006 0 0
5105 0.035 0 0.006 150
5106 0.007 0 0.006 0
5107 0.007 0.006 0 0
5108 0.008 0 0.005 0
5109 0.006 0 0.005 0
5110 0.008 0.006 0 0
5111 0.035 0 0.006 140
5112 0.007 0.006 0 0
5113 0.007 0.003 0.003 0
5114 0.007 0.006 0 0
5115 0.007 0.006 0 0
5116 0.008 0.006 0 0
5117 0.034 0 0.006 160
5118 0.009 0.003 0.003 0
5119 0.007 0.006 0 0
5120 0.007 0.003 0.003 0
5121 0.011 0 0.006 0
5122 0.01 0 0.006 0
5123 0.021 0.001 0.005 217
5124 0.053 0.003 0.004 284
5125 0.007 0.003 0.003 0
5126 0.023 0 0.006 237
5127 0.043 0.007 0 296
5128 0.007 0.006 0 0
5129 0.007 0.006 0 0
5130 0.006 0.003 0.003 0
5131 0.125 0.008 0 1245
5132 0.008 0.003 0.003 0
5133 0.007 0 0.006 0
5134 0.007 0 0.005 0
5135 0.006 0.005 0.001 0
5136 0.02 0.006 0 15
5137 0.006 0 0.005 0
5138 0.006 0.006 0 0
5139 0.006 0 0.005 0
5140 0.007 0.003 0.003 0
5141 0.037 0.006 0 249
5142 0.035 0.006 0.001 220
5143 0.012 0.003 0.003 0
5144 0.052 0 0.006 310
5145 0.05 0.007 0 423
5146 0.008 0 0.006 0
5147 0.006 0 0.006 0
5148 0.055 0.006 0 300
5149 0.009 0.006 0 0
5150 0.036 0.006 0 215
5151 0.046 0.006 0 213
5152 0.007 0 0.006 0
5153 0.007 0.003 0.003 0
5154 0.006 0.006 0 0
5155 0.006 0.005 0 0
5156 0.006 0.005 0 0
5157 0.008 0 0.005 0
5158 0.006 0.005 0 0
5159 0.008 0 0.005 0
5160 0.007 0.006 0 0
5161 0.034 0.005 0.001 250
5162 0.007 0.006 0 0
5163 0.007 0.005 0.001 0
5164 0.029 0.006 0 140
5165 0.04 0.007 0 250
5166 0.101 0.008 0 890
5167 0.007 0.006 0 0
5168 0.007 0.006 0 0
5169 0.008 0.003 0.003 0
5170 0.097 0.007 0 840
5171 0.027 0.003 0.003 220
5172 0.036 0.007 0 240
5173 0.007 0.006 0 0
5174 0.006 0.006 0 0
5175 0.075 0.007 0 765
5176 0.049 0.007 0 245
5177 0.054 0 0.007 300
5178 0.007 0.006 0 0
5179 0.006 0.005 0 0
5180 0.041 0.006 0 225
5181 0.007 0 0.006 0
5182 0.007 0.006 0 0
5183 0.007 0.005 0.001 0
5184 0.007 0.006 0 0
5185 0.042 0.006 0 250
5186 0.007 0 0.006 0
5187 0.006 0.006 0 0
5188 0.007 0.003 0.003 0
5189 0.006 0.006 0 0
5190 0.024 0.006 0 220
5191 0.007 0.006 0 0
5192 0.04 0.002 0.005 220
5193 0.01 0.006 0 0
5194 0.049 0.007 0 325
5195 0.044 0.005 0.001 280
5196 0.007 0.006 0 0
5197 0.008 0 0.006 0
5198 0.007 0.006 0 0
5199 0.006 0.005 0 0
5200 0.007 0.005 0.001 0
5201 0.006 0.003 0.003 0
5202 0.007 0.006 0 0
5203 0.008 0.006 0 0
5204 0.007 0.006 0 0
5205 0.055 0.002 0.005 560
5206 0.094 0.008 0 1792
5207 0.093 0.004 0.005 1779
5208 0.031 0.006 0 200
5209 0.008 0.006 0 0
5210 0.008 0 0.005 0
5211 0.057 0.003 0.003 255
5212 0.007 0.006 0 0
5213 0.007 0.006 0 0
5214 0.006 0 0.005 0
5215 0.008 0.006 0 0
5216 0.008 0 0.005 0
5217 0.006 0.003 0.003 0
5218 0.006 0.006 0 0
5219 0.006 0 0.005 0
5220 0.007 0.003 0.003 0
5221 0.006 0.005 0 0
5222 0.051 0.006 0 306
5223 0.007 0.003 0.003 0
5224 0.007 0.006 0 0
5225 0.007 0 0.005 0
5226 0.017 0.003 0.003 15
5227 0.008 0.006 0 0
5228 0.007 0 0.005 0
5229 0.007 0.006 0 0
5230 0.008 0.001 0.005 0
5231 0.007 0 0.005 0
5232 0.105 0.008 0 2145
5233 0.033 0.007 0 240
5234 0.043 0.006 0 245
5235 0.062 0 0.006 240
5236 0.042 0.003 0.004 195
5237 0.009 0.003 0.003 0
5238 0.017 0.003 0.003 15
5239 0.007 0.003 0.003 0
5240 0.007 0.006 0 0
5241 0.092 0.011 0 3228
5242 3.12 0.006 0.006 3651
5243 3.051 0.004 0.007 3651
5244 0.009 0 0.006 0
5245 0.189 0.006 0.005 3651
5246 0.227 0.004 0.007 3651
5247 0.139 0.011 0 3651
5248 0.014 0.006 0 3
5249 0.018 0 0.006 0
5250 0.024 0.006 0 5
5251 0.073 0.01 0 3242
5252 0.008 0.006 0 25
5253 0.017 0.006 0 0
5254 0.021 0.006 0 42
5255 0.017 0.006 0 0
5256 0.016 0 0.006 3
5257 0.016 0.006 0 0
5258 0.02 0.006 0 0
5259 0.024 0.006 0 7
5260 0.019 0 0.006 2
5261 0.018 0.006 0 3
5262 0.017 0.006 0 0
5263 0.016 0.006 0 0
5264 0.017 0 0.006 0
5265 0.014 0 0.006 4
5266 0.013 0.006 0 0
5267 0.015 0 0.006 0
5268 0.055 0.007 0.003 3276
5269 0.017 0.006 0 0
5270 0.082 0.005 0.005 3651
5271 0.016 0.006 0 0
5272 0.018 0.006 0 0
5273 0.013 0 0.006 0
5274 0.018 0.003 0.003 0
5275 0.243 0.007 0 404
5276 0.015 0.005 0.001 0
5277 0.016 0.006 0 0
5278 0.022 0.006 0 0
5279 0.022 0.006 0 0
5280 0.331 0.004 0.003 392
5281 0.301 0.007 0 478
5282 0.007 0.006 0.001 0
5283 0.007 0.003 0.003 0
5284 0.018 0.006 0 0
5285 0.019 0.006 0 0
5286 0.07 0.01 0 3331
5287 0.015 0.003 0.003 0
5288 0.023 0 0.006 37
5289 0.017 0.006 0 0
5290 0.018 0.003 0.003 0
5291 0.016 0.005 0.001 1
5292 0.011 0.003 0.003 1
5293 0.017 0.006 0 0
5294 0.017 0.006 0 3
5295 0.017 0.006 0 0
5296 0.019 0.006 0 36
5297 0.007 0 0.006 0
5298 0.086 0.005 0.005 3294
5299 0.007 0 0.006 2
5300 0.019 0.003 0.003 0
5301 0.019 0.006 0 2
5302 0.019 0 0.006 0
5303 0.017 0.006 0 0
5304 0.018 0.006 0 13
5305 0.014 0 0.006 0
5306 0.018 0 0.006 0
5307 0.009 0.003 0.003 7
5308 0.007 0 0.006 2
5309 0.012 0.003 0.003 0
5310 0.019 0.006 0 2
5311 0.014 0 0.006 0
5312 0.059 0.01 0 3276
5313 0.016 0.006 0 0
5314 0.015 0.006 0 0
5315 0.016 0 0.006 0
5316 0.016 0.006 0 0
5317 0.074 0.011 0 3620
5318 0.016 0 0.006 0
5319 0.015 0.006 0 0
5320 0.017 0.006 0 0
5321 0.017 0 0.006 0
5322 0.007 0.006 0 0
5323 0.017 0.006 0 0
5324 0.017 0 0.006 0
5325 0.017 0 0.006 0
5326 0.015 0.006 0 0
5327 0.016 0.006 0 0
5328 0.021 0.006 0 0
5329 0.016 0.006 0 0
5330 0.014 0.006 0 0
5331 0.014 0.003 0.003 0
5332 0.007 0.006 0 0
5333 0.018 0.006 0 0
5334 0.059 0 0.006 60
5335 0.016 0 0.006 0
5336 0.016 0.006 0 0
5337 0.008 0 0.006 0
5338 0.017 0.006 0 0
5339 0.017 0.006 0 0
5340 0.024 0.006 0 0
5341 0.017 0.006 0 0
5342 0.017 0.006 0 0
5343 0.015 0.003 0.003 0
5344 0.016 0.006 0 0
5345 0.007 0.006 0 0
5346 0.015 0 0.006 0
5347 0.007 0 0.006 0
5348 0.007 0.006 0.001 0
5349 0.007 0 0.006 0
5350 0.028 0.005 0.001 200
5351 0.007 0.006 0 0
5352 0.007 0 0.005 0
5353 0.007 0.006 0 0
5354 0.007 0.003 0.003 0
5355 0.04 0.006 0 51
5356 0.016 0 0.006 20
5357 0.036 0.007 0 195
5358 0.033 0.006 0 168
5359 0.033 0.006 0 173
5360 0.008 0.006 0 0
5361 0.007 0.006 0 0
5362 0.008 0.006 0 0
5363 0.01 0.006 0 0
5364 0.032 0.006 0 157
5365 0.023 0.006 0 15
5366 0.011 0.006 0 0
5367 0.009 0.006 0 0
5368 0.035 0.006 0 139
5369 0.008 0.006 0 0
5370 0.03 0 0.006 144
5371 0.013 0.006 0 26
5372 0.008 0 0.006 0
5373 0.007 0 0.005 0
5374 0.009 0.003 0.003 97
5375 0.03 0.001 0.005 160
5376 0.007 0 0.006 0
5377 0.029 0.006 0 153
5378 0.007 0.005 0.001 0
5379 0.007 0.003 0.003 0
5380 0.009 0.006 0 0
5381 0.009 0.006 0 0
5382 0.007 0 0.006 0
5383 0.007 0 0.005 0
5384 0.008 0.006 0 0
5385 0.006 0 0.005 0
5386 0.007 0 0.006 0
5387 0.042 0.006 0 150
5388 0.038 0 0.006 185
5389 0.007 0 0.006 0
5390 0.046 0.007 0 213
5391 0.048 0.007 0 249
5392 0.009 0.003 0.003 0
5393 0.007 0.006 0 0
5394 0.059 0.007 0 524
5395 0.008 0.006 0 0
5396 0.034 0.006 0 165
5397 0.007 0.003 0.003 0
5398 0.007 0.006 0 0
5399 0.007 0 0.006 0
5400 0.036 0.006 0 140
5401 0.009 0.006 0 0
5402 0.007 0.006 0 0
5403 0.007 0.006 0 0
5404 0.008 0.006 0 0
5405 0.035 0.006 0 165
5406 0.007 0.006 0 0
5407 0.006 0.006 0 0
5408 0.035 0.001 0.005 249
5409 0.026 0.003 0.003 98
5410 0.007 0.006 0 0
5411 0.011 0 0.005 0
5412 0.007 0.006 0 0
5413 0.058 0.006 0 346
5414 0.007 0.006 0 0
5415 0.007 0.006 0 0
5416 0.008 0.006 0 0
5417 0.007 0.006 0 0
5418 0.04 0.006 0 232
5419 0.038 0.002 0.005 346
5420 0.007 0.006 0 0
5421 0.007 0.006 0 0
5422 0.007 0 0.005 0
5423 0.006 0.005 0 0
5424 0.041 0.006 0 248
5425 0.032 0 0.006 245
5426 0.007 0.003 0.003 0
5427 0.006 0.006 0 0
5428 0.006 0.001 0.005 0
5429 0.007 0.006 0 0
5430 0.007 0.006 0 0
5431 0.008 0.006 0 0
5432 0.007 0.006 0 0
5433 0.008 0.006 0 0
5434 0.007 0 0.005 0
5435 0.008 0.006 0 0
5436 0.007 0.006 0 0
5437 0.052 0 0.006 380
5438 0.007 0.006 0 0
5439 0.007 0.006 0 0
5440 0.007 0.006 0 0
5441 0.034 0.006 0 215
5442 0.03 0 0.006 211
5443 0.007 0 0.005 0
5444 0.007 0.006 0 0
5445 0.037 0.002 0.005 312
5446 0.008 0 0.006 0
5447 0.06 0 0.006 320
5448 0.008 0 0.006 0
5449 0.007 0 0.006 0
5450 0.007 0 0.005 0
5451 0.031 0 0.006 245
5452 0.036 0 0.007 300
5453 0.007 0.006 0 0
5454 0.032 0.005 0.001 252
5455 0.007 0.003 0.003 0
5456 0.052 0.005 0.001 484
5457 0.007 0.003 0.003 0
5458 0.007 0 0.005 0
5459 0.006 0.006 0 0
5460 0.006 0.006 0 0
5461 0.006 0 0.005 0
5462 0.007 0.006 0 0
5463 0.007 0 0.006 0
5464 0.007 0 0.005 0
5465 0.009 0.006 0 0
5466 0.009 0.006 0 0
5467 0.006 0.006 0 0
5468 0.076 0.004 0.003 835
5469 0.054 0.005 0.001 478
5470 0.007 0.003 0.003 0
5471 0.051 0.006 0 355
5472 0.007 0.006 0 0
5473 0.045 0.006 0 250
5474 0.008 0.006 0 0
5475 0.007 0.003 0.003 0
5476 0.007 0 0.005 0
5477 0.007 0.001 0.005 0
5478 0.035 0.006 0 225
5479 0.007 0.006 0 0
5480 0.007 0.005 0 0
5481 0.054 0 0.006 305
5482 0.109 0.007 0.003 2340
5483 0.038 0 0.006 288
5484 0.007 0.006 0 0
5485 0.008 0.006 0 0
5486 0.007 0.005 0 0
5487 0.008 0.005 0 0
5488 0.006 0.003 0.003 0
5489 0.081 0.008 0 1716
5490 0.109 0 0.011 2699
5491 0.007 0.006 0 0
5492 0.049 0 0.006 222
5493 0.007 0 0.006 0
5494 0.028 0.006 0 170
5495 0.036 0.007 0 306
5496 0.008 0 0.006 0
5497 0.007 0.005 0 0
5498 0.006 0.006 0 0
5499 0.006 0.006 0 0
5500 0.007 0.003 0.003 0
5501 0.006 0.005 0 0
5502 0.006 0 0.005 0
5503 0.007 0.006 0 0
5504 0.007 0.006 0 0
5505 0.036 0.006 0 185
5506 0.007 0 0.006 0
5507 0.007 0 0.005 0
5508 0.007 0.006 0 0
5509 0.007 0.006 0 0
5510 0.008 0 0.005 0
5511 0.097 0.009 0 2050
5512 0.008 0.006 0.001 0
5513 0.043 0.006 0 180
5514 0.007 0.006 0 0
5515 0.051 0.007 0 1105
5516 0.036 0 0.007 623
5517 1.749 0.011 0 3651
5518 0.031 0 0.006 51
5519 0.029 0 0.006 102
5520 0.007 0.006 0 0
5521 0.104 0.005 0.005 2935
5522 0.145 0.011 0 3615
5523 0.007 0.006 0 0
5524 0.138 0 0.01 3510
5525 1.386 0.008 0.002 3651
5526 3.069 0.012 0 3651
5527 0.012 0.006 0.001 0
5528 0.016 0.003 0.003 3
5529 0.015 0 0.006 0
5530 0.009 0 0.006 1
5531 0.013 0.006 0 0
5532 0.064 0.01 0 3303
5533 0.069 0.005 0.005 3378
5534 0.043 0.01 0 3279
5535 0.019 0.006 0 0
5536 0.026 0.006 0 32
5537 0.02 0 0.006 0
5538 0.02 0.006 0 4
5539 0.254 0.007 0 339
5540 0.017 0.001 0.005 2
5541 0.007 0.006 0 0
5542 0.007 0.006 0 0
5543 0.292 0.007 0 436
5544 0.017 0.006 0 0
5545 0.015 0.006 0 0
5546 0.016 0 0.006 0
5547 0.016 0 0.006 0
5548 0.017 0.006 0 0
5549 0.015 0.006 0 0
5550 0.023 0 0.006 0
5551 0.065 0.003 0.003 60
5552 0.018 0.006 0 0
5553 0.019 0.006 0 7
5554 0.018 0 0.006 2
5555 0.016 0.006 0 0
5556 0.014 0.006 0 0
5557 0.007 0.006 0.001 0
5558 0.013 0.005 0.001 0
5559 0.071 0.01 0 3651
5560 0.008 0.005 0.001 0
5561 0.016 0.003 0.003 0
5562 0.247 0.007 0 306
5563 0.014 0.003 0.003 0
5564 0.019 0.006 0 0
5565 0.017 0 0.006 0
5566 0.017 0.006 0 0
5567 0.007 0 0.005 0
5568 0.006 0.006 0 0
5569 0.006 0 0.006 0
5570 0.014 0.006 0 0
5571 0.014 0 0.005 0
5572 0.021 0 0.006 0
5573 0.015 0 0.006 0
5574 0.016 0.006 0 0
5575 0.07 0.01 0 3245
5576 0.018 0.005 0.001 0
5577 0.016 0.006 0 0
5578 0.016 0 0.006 0
5579 0.017 0.006 0 4
5580 0.017 0.006 0 4
5581 0.015 0.003 0.003 0
5582 0.018 0 0.006 4
5583 0.014 0.006 0 0
5584 0.018 0.004 0.003 0
5585 0.017 0.003 0.003 8
5586 0.013 0.005 0.001 0
5587 0.018 0.005 0.001 22
5588 0.007 0.006 0 1
5589 0.016 0.006 0 3
5590 0.014 0.006 0 4
5591 0.016 0.006 0 1
5592 0.025 0.006 0 7
5593 0.016 0.006 0 35
5594 0.022 0.006 0 3
5595 0.02 0 0.006 0
5596 0.007 0.006 0 0
5597 0.007 0.006 0 0
5598 0.08 0.01 0 3651
5599 0.007 0.005 0 0
5600 0.019 0.006 0 0
5601 0.061 0.007 0.003 3194
5602 0.008 0 0.006 0
5603 0.018 0.006 0 0
5604 0.017 0 0.006 0
5605 0.007 0 0.005 0
5606 0.241 0.003 0.004 306
5607 0.23 0.007 0 325
5608 0.064 0.003 0.003 359
5609 0.012 0.006 0 0
5610 0.054 0.007 0 454
5611 0.014 0.006 0 0
5612 0.007 0 0.005 0
5613 0.014 0.003 0.003 0
5614 0.018 0 0.006 0
5615 0.009 0.006 0 0
5616 0.015 0.006 0 0
5617 0.053 0.01 0 3142
5618 0.055 0.01 0 3218
5619 0.016 0.006 0 0
5620 0.016 0.006 0 0
5621 0.039 0.006 0 102
5622 0.008 0.006 0 0
5623 0.017 0.006 0 51
5624 0.007 0.006 0 0
5625 0.006 0.001 0.005 0
5626 0.007 0.006 0 0
5627 0.006 0.006 0 0
5628 0.006 0.006 0 0
5629 0.007 0.003 0.003 0
5630 0.007 0.006 0 0
5631 0.007 0 0.005 0
5632 0.007 0.003 0.003 0
5633 0.007 0.006 0 0
5634 0.035 0 0.006 181
5635 0.008 0 0.006 0
5636 0.035 0.003 0.003 306
5637 0.008 0.006 0 0
5638 0.007 0.003 0.003 0
5639 0.007 0 0.005 0
5640 0.007 0.006 0 0
5641 0.032 0.005 0.001 150
5642 0.007 0.006 0 0
5643 0.007 0 0.006 0
5644 0.007 0.003 0.003 0
5645 0.049 0 0.006 163
5646 0.03 0.007 0 135
5647 0.007 0.006 0 0
5648 0.007 0.006 0 0
5649 0.007 0.006 0 0
5650 0.007 0.003 0.003 0
5651 0.007 0.006 0 0
5652 0.008 0 0.005 0
5653 0.007 0.006 0 0
5654 0.007 0 0.006 0
5655 0.006 0.006 0 0
5656 0.007 0.006 0 0
5657 0.012 0.006 0 19
5658 0.007 0 0.005 0
5659 0.041 0.003 0.004 163
5660 0.029 0.006 0 137
5661 0.007 0.006 0 0
5662 0.031 0 0.007 155
5663 0.007 0 0.006 0
5664 0.045 0.006 0 210
5665 0.011 0.006 0 0
5666 0.008 0.005 0 0
5667 0.006 0.006 0 0
5668 0.007 0.003 0.003 0
5669 0.022 0 0.006 165
5670 0.008 0.003 0.003 0
5671 0.041 0 0.006 252
5672 0.032 0 0.006 165
5673 0.049 0.005 0.001 394
5674 0.007 0.006 0 0
5675 0.007 0 0.005 0
5676 0.006 0 0.005 0
5677 0.006 0 0.005 0
5678 0.071 0 0.007 682
5679 0.007 0 0.006 0
5680 0.028 0.003 0.003 165
5681 0.032 0 0.006 175
5682 0.048 0.006 0 245
5683 0.007 0 0.006 0
5684 0.022 0 0.006 213
5685 0.007 0.006 0 0
5686 0.007 0.003 0.003 0
5687 0.006 0.005 0 0
5688 0.006 0.006 0 0
5689 0.006 0 0.005 0
5690 0.066 0.007 0 725
5691 0.04 0 0.006 250
5692 0.041 0.004 0.003 779
5693 0.007 0.006 0 0
5694 0.03 0.006 0 249
5695 0.044 0.007 0 253
5696 0.008 0.003 0.003 0
5697 0.007 0.006 0 0
5698 0.024 0.006 0 93
5699 0.008 0 0.006 0
5700 0.007 0.006 0 0
5701 0.007 0 0.005 0
5702 0.007 0.003 0.003 0
5703 0.006 0.006 0 0
5704 0.006 0 0.005 0
5705 0.006 0 0.005 0
5706 0.006 0.006 0 0
5707 0.006 0.003 0.003 0
5708 0.006 0.005 0 0
5709 0.006 0.005 0 0
5710 0.006 0.006 0 0
5711 0.006 0.001 0.005 0
5712 0.022 0.003 0.003 100
5713 0.007 0 0.006 0
5714 0.043 0.006 0 296
5715 0.007 0.006 0 0
5716 0.008 0 0.006 0
5717 0.025 0 0.006 100
5718 0.007 0.006 0 0
5719 0.006 0.003 0.003 0
5720 0.008 0.005 0.001 0
5721 0.007 0.006 0 0
5722 0.007 0 0.005 0
5723 0.011 0.005 0 0
5724 0.006 0.003 0.003 0
5725 0.006 0.005 0 0
5726 0.006 0.005 0 0
5727 0.023 0.005 0.001 240
5728 0.007 0.006 0 0
5729 0.006 0.005 0 0
5730 0.006 0 0.005 0
5731 0.006 0.005 0.001 0
5732 0.006 0.005 0 0
5733 0.006 0.003 0.003 0
5734 0.006 0.006 0 0
5735 0.006 0.005 0 0
5736 0.006 0.005 0 0
5737 0.007 0.006 0 0
5738 0.006 0.005 0 0
5739 0.006 0.005 0 0
5740 0.007 0 0.005 0
5741 0.006 0.005 0 0
5742 0.006 0.003 0.003 0
5743 0.048 0.007 0 466
5744 0.007 0.006 0 0
5745 0.017 0 0.006 80
5746 0.007 0.001 0.005 0
5747 0.007 0.003 0.003 0
5748 0.006 0.005 0 0
5749 0.032 0.006 0 245
5750 0.028 0.006 0 129
5751 0.007 0.003 0.003 0
5752 0.007 0.006 0 0
5753 0.069 0 0.006 255
5754 0.007 0 0.006 0
5755 0.118 0.008 0 1242
5756 0.007 0.006 0 0
5757 0.087 0 0.009 2230
5758 0.007 0.006 0 0
5759 0.007 0.006 0 0
5760 0.052 0.007 0 255
5761 0.007 0.006 0 0
5762 0.006 0.005 0 0
5763 0.007 0.005 0 0
5764 0.006 0.006 0 0
5765 0.036 0.006 0 274
5766 0.007 0.006 0 0
5767 0.007 0.003 0.003 0
5768 0.007 0.006 0 0
5769 0.007 0 0.005 0
5770 0.043 0.003 0.003 387
5771 0.007 0 0.006 0
5772 0.007 0 0.005 0
5773 0.007 0.003 0.003 0
5774 0.007 0.006 0 0
5775 0.006 0.005 0.001 0
5776 0.007 0.005 0 0
5777 0.045 0 0.006 255
5778 0.036 0.006 0 255
5779 0.007 0.006 0 0
5780 0.007 0 0.005 0
5781 0.007 0 0.005 0
5782 0.007 0.003 0.003 0
5783 0.007 0.006 0 0
5784 0.007 0.005 0.001 0
5785 1.186 0.008 0.003 3651
5786 0.026 0 0.006 349
5787 0.015 0.006 0 51
5788 0.025 0 0.006 102
5789 0.02 0 0.006 102
5790 0.017 0.006 0 51
5791 0.007 0.005 0 0
5792 0.007 0 0.006 0
5793 0.131 0.01 0 3240
5794 2.862 0.005 0.005 3651
5795 2.487 0 0.01 3651
5796 0.015 0 0.006 3
5797 0.007 0.006 0 0
5798 0.014 0.003 0.003 0
5799 0.018 0.003 0.003 0
5800 0.017 0 0.006 1
5801 0.059 0.007 0.003 3221
5802 0.017 0 0.006 36
5803 0.019 0.006 0 0
5804 0.007 0.003 0.003 0
5805 0.019 0 0.006 32
5806 0.218 0.005 0.001 334
5807 0.015 0.006 0 0
5808 0.017 0 0.006 0
5809 0.018 0.006 0 13
5810 0.029 0.007 0 392
5811 0.016 0 0.006 1
5812 0.056 0 0.006 53
5813 0.016 0.006 0 1
5814 0.017 0 0.006 7
5815 0.014 0 0.006 0
5816 0.014 0.005 0.001 0
5817 0.061 0.004 0.006 3305
